StationID,LocationName,Address,City,State,Postcode,Country,Latitude,Longitude,PlugTypes,PowerKW,Quantity,NetworkProvider,UsageType,Status,LastVerified,Comments,UsageCost,PaymentRequired,MembershipRequired
248940,Indigo Park Canada Inc,"1751, Rue Richardson",Montreal,QC,H3K 1G6,Canada,45.4842239,-73.5614758,Type 1 (J1772),3.7,6,N/A,Private - Restricted Access,Planned For Future Date,2024-02-20T10:48:00Z,General: Planned for future date. Not Operational.,N/A,N/A,TRUE
158677,948 E Vernon Ave,948 E Vernon Ave,Los Angeles,CA,90011,United States,34.00384309,-118.2590748,Type 1 (J1772),3.7,1,flo,Public,Operational,2023-07-12T08:12:00Z,Access: 24 hours daily,N/A,N/A,N/A
122277,Department of Mental Health,523 Shatto Pl,Los Angeles,CA,90020,United States,34.064254,-118.290442,Type 1 (J1772),3.7,2,N/A,Private - Restricted Access,N/A,2020-06-26T02:56:00Z,"Access: Permitted employee parking only; keypad activated, instructions on EVSE",N/A,N/A,TRUE
249432,Hotel McCoy,455 SE Paradise St,Pullman,WA,99163,United States,46.72914,-117.177179,Type 1 (J1772),3.7,2,EV Connect,Public,Operational,2024-02-20T10:51:00Z,,N/A,N/A,N/A
248978,700 Wellington,700 Wellington,Montréal,QC,H3C 3S4,Canada,45.498075,-73.555286,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
73703,Sur Rue-Ville-Marie-Rue Boisbriand,270 rue de Boisbriand,Montréal,QC,H2X 3C5,Canada,45.512673,-73.562445,Type 1 (J1772),7,1,flo,Public - Membership Required,Operational,2017-02-10T03:30:00Z,,CAD 1.00/hour,FALSE,TRUE
233026,CEGEP CEGEP HERITAGE1,325 boul cité des Jeunes,Gatineau,QC,J8Y 6T3,Canada,45.706778,-73.660619,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
81748,Wilshire Vermont Parking Garage,3183 Wilshire BLVD,Los Angeles,CA,90010,United States,34.062301,-118.290127,Tesla (Model S/X),8,2,Tesla (Tesla-only charging),Public - Membership Required,Operational,2017-07-13T14:35:00Z,"General: 2 Tesla Connectors, up to 8kW.Available to the public. Self park.",N/A,FALSE,TRUE
278079,500 Place d'Armes - P3,"500 Place d'Armes,  suite 1500",Montréal,QC,H2Y 2W2,Canada,45.504299,-73.558015,Type 1 (J1772),3.7,5,flo,Public,Operational,2024-02-20T10:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
268949,623 W 28th St,623 W 28th St,Los Angeles,CA,90007,United States,34.026276,-118.277925,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
73683,Sur Rue-Ville-Marie-Rue St-Antoine,115 rue St-Antoine Ouest,Montréal,QC,H2Z 1X8,Canada,45.505539,-73.55852,Type 1 (J1772),7,6,flo,Public - Membership Required,Operational,2018-08-17T05:25:00Z,,CAD 1.00/hour,FALSE,TRUE
73883,St-Léonard-Aréna Martin-Brodeur,5300 Boulevard Robert,St-Léonard,QC,H1R 1R1,Canada,45.58554,-73.59837,Type 1 (J1772),7,1,flo,Public - Membership Required,Operational,2016-11-27T16:54:00Z,,CAD 2.50,FALSE,TRUE
210265,BRCC - Candiac - Couche-Tard,85 boul. Taschereau,Candiac,Québec,N/A,Canada,45.3994,-73.505237,"CCS (Type 1), CCS (Type 1), CHAdeMO, CHAdeMO","50, 100, 50, 100",4,Circuit Electrique,Public - Membership Required,Operational,2022-12-08T10:14:00Z,,N/A,FALSE,TRUE
232727,1085 Berri,1085 Berri,Montréal,QC,H2L 4C5,Canada,45.513366,-73.55662,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
122037,LADWP - Avalon Boulevard,7005 Avalon Blvd,Los Angeles,CA,90003,United States,33.976155,-118.265365,Type 1 (J1772),3.7,1,N/A,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
281800,BWP EV CHARGE BV LIBRARY #3,300 North Buena Vista Street,Burbank,CA,91505,United States,34.163546,-118.329616,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
241250,USC CAMPUS FIGUEROA STR L1,3529 Flower St,Los Angeles,CA,90007,United States,34.019174,-118.28038,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
139720,Olympic PD,1130 S Vermont Ave,Los Angeles,CA,90006,United States,34.050229,-118.29114,Type 1 (J1772),3.7,2,Shell Recharge Solutions (US),Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
263579,3965 Beaubien,3965 Beaubien,Montréal,QC,H1X 1H5,Canada,45.56175576,-73.58054253,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
262379,7th & Berendo,3189 W 7th St,Los Angeles,CA,90005,United States,34.059841,-118.294561,Type 1 (J1772),3.7,1,Blink Charging (Europe),Public,Operational,2023-07-12T08:13:00Z,,N/A,N/A,N/A
122035,LADWP - Avalon Boulevard,7103 Avalon Blvd,Los Angeles,CA,90003,United States,33.975437,-118.265365,Type 1 (J1772),3.7,1,N/A,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
240967,USC CAMPUS ROYAL ST RAMP#2,649 W 34th St,Los Angeles,CA,90089,United States,34.022074,-118.281589,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
219928,SADM PARKING SADM 1,1171 Pier F Ave,Long Beach,CA,90802,United States,33.7503,-118.214527,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:44:00Z,Access: 24 hours daily,N/A,N/A,N/A
240954,3840 S Western Ave,3840 S Western Ave,Los Angeles,CA,90062,United States,34.01612707,-118.3088054,Type 1 (J1772),3.7,1,flo,Public,Operational,2023-05-01T05:21:00Z,Access: 24 hours daily,N/A,N/A,N/A
269023,USH PARKING ET 10,1070 Universal Studios Blvd,Universal City,CA,91602,United States,34.135598,-118.349861,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
249136,BRCC - Montréal - Marché Maisonneuve,4445 rue Ontario E,Montréal,QC,H1V 1K5,Canada,45.554,-73.5409,"CHAdeMO, CCS (Type 1)","50, 50",2,Circuit Electrique,Public,Operational,2023-07-12T09:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
262420,STUDIO 2128-STATION 01,3801 barham blvd,Universal City,CA,91608,United States,34.142838,-118.352402,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
122103,Expo - Dr Mary McLeod Beyhune,3900 S Western Ave,Los Angeles,CA,90062,United States,34.014402,-118.308616,Type 1 (J1772),3.7,6,Shell Recharge Solutions (US),Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
144679,2500 Théodore,2500 Rue Théodore,Montréal,QC,H1V 3C6,Canada,45.560128,-73.543732,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
241399,USH PARKING ET 6,1070 Universal Studios Blvd,Universal City,CA,91602,United States,34.135621,-118.350175,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
41976,LADWP - Truesdale Center,11797 Truesdale St,Sun Valley,CA,91352,United States,34.24831915,-118.3879714,"Type 1 (J1772), CHAdeMO, CCS (Type 1)","3.7, 50, 50",59,Shell Recharge Solutions (US),Private - Restricted Access,Operational,2024-02-20T09:51:00Z,Access: Fleet use only,N/A,N/A,TRUE
122014,Department of Children & Family Services,8300 S Vermont Ave,Los Angeles,CA,90044,United States,33.96346,-118.291076,Type 1 (J1772),3.7,40,EV Connect,Public,N/A,2020-06-26T02:56:00Z,"Access: 6am-6pm M-F; keypad activated, instructions on EVSE",N/A,N/A,N/A
8556,742 Seward St,742 Seward St,Los Angeles,CA,90038,United States,34.08477,-118.33307,"Type 1 (J1772), NEMA 5-20R","N/A, N/A",1,Blink Charging,Private - Restricted Access,Operational,2017-11-04T14:04:00Z,,N/A,N/A,TRUE
191502,FLO - Cadillac Fairview - Galeries d’Anjou,7999 Boulevard des Galeries d'Anjou,Anjou,QC,H1M 1W9,Canada,45.59949306,-73.56305763,"CCS (Type 1), CHAdeMO","50, 50",2,flo,Public - Membership Required,Operational,2022-02-13T20:31:00Z,,$0.25 per minute,FALSE,TRUE
144669,2251 Aird,2251 Aird,Montréal,QC,H1V 2W4,Canada,45.556959,-73.541658,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
241404,USH PARKING CURIOUS GEORGE,1000 Universal Studios Blvd,Universal City,CA,91602,United States,34.137043,-118.351076,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
241372,City of Los Angeles Lot 745,6801 Hollywood Blvd,Los Angeles,CA,90028,United States,34.102542,-118.339438,"CHAdeMO, CCS (Type 1)","50, 50",2,EVCS,Public - Pay At Location,Operational,2024-02-20T09:49:00Z,"Access: 24 hours daily
Public - Credit card at all times",N/A,TRUE,FALSE
241364,GOLDRICH & KEST STATION 1,76 N Highland Ave,Los Angeles,CA,90028,United States,34.10093,-118.338917,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
293768,USH PARKING ET11,1070 Universal Studios Blvd,Universal City,CA,91602,United States,34.134774,-118.350521,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
122474,Airbnb - Malibu - Tesla Destination,10259 Valley Spring Rd,Toluca Lake,CA,91602,United States,34.147063,-118.354763,Unknown,3,1,Tesla (Tesla-only charging),Private - Restricted Access,N/A,2019-04-06T05:03:00Z,Access: Available for Airbnb patrons only; for Tesla use only,N/A,N/A,TRUE
293769,USH PARKING ET14,1070 Universal Studios Blvd,Universal City,CA,91602,United States,34.134898,-118.350649,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
220757,1534 N Highland Ave,1534 N Highland Ave,Los Angeles,CA,90028,United States,34.098975,-118.33854,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
158782,AVA Hollywood at La Pietra Place,6677 Santa Monica Boulevard,Los Angeles,CA,90038,United States,34.091053,-118.33596,Type 1 (J1772),3.7,18,Blink Charging,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
278140,Groupe Amireault Peetroons,1150 rue Lévis,Terrebonne,QC,J6W 5S6,Canada,45.715294,-73.621267,Type 1 (J1772),3.7,4,flo,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
122450,STUDIO,515-699 James Stewart Ave,Universal City,CA,91602,United States,34.1415793,-118.3532368,Type 1 (J1772),3,6,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
158641,10919 S Figueroa St,10919 S Figueroa St,Los Angeles,CA,90061,United States,33.936823,-118.282719,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:46:00Z,Access: 24 hours daily,N/A,N/A,N/A
233031,Gestion Soprema Canada Inc,"1167, rue Nationale",Terrebonne,QC,J6W 6H8,Canada,45.711177,-73.61896,Type 1 (J1772),3.7,2,N/A,Private - Restricted Access,Planned For Future Date,2024-02-20T10:49:00Z,General: Planned for future date. Not Operational.,N/A,N/A,TRUE
233052,École Secondaire du Coteau,2121 Rue de l'Alizé,Mascouche,QC,J7L 4C9,Canada,45.747767,-73.634567,Type 1 (J1772),3.7,4,flo,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
269044,5233 Denny Ave,5233 Denny Ave,Los Angeles,CA,91601,United States,34.165901,-118.364329,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
41250,"5600, rue Pierre-de-Coubertin","5600, rue Pierre-de-Coubertin",Montreal,CA-QC,CA,Canada,45.568057,-73.542891,Type 1 (J1772),N/A,0,Blink Charging,N/A,Unknown,2017-11-04T14:05:00Z,,N/A,N/A,N/A
122601,LADWP - Tuxford Street,11571 Tuxford St,Sun Valley,CA,91352,United States,34.225334,-118.384372,Type 1 (J1772),3.7,1,N/A,Public,Operational,2024-02-20T09:51:00Z,Access: 24 hours daily,N/A,N/A,N/A
110935,Killington Resort - Skyeship Lodge,5751 US-4,Killington,VT,5751,United States,43.614376,-72.756796,Type 1 (J1772),3,3,N/A,Public,N/A,2019-04-06T05:06:00Z,Access: 24 hours daily; for customer use only; lodge closed during summer season,N/A,N/A,N/A
158808,11378 W VENTURA BLVD,11378 W VENTURA BLVD,Los Angeles,CA,91602,United States,34.139941,-118.378328,Type 1 (J1772),3.7,1,Shell Recharge Solutions (US),Public,Temporarily Unavailable,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
122621,CITY OF LA,9365 Laurel Canyon Blvd,Los Angeles,CA,91331,United States,34.2392184,-118.4116105,Type 1 (J1772),3,1,ChargePoint,Public,N/A,2019-12-24T09:12:00Z,Access: 24 hours daily,N/A,N/A,N/A
262344,4055 McClung Dr,4055 McClung Dr,Los Angeles,CA,90008,United States,34.010605,-118.334149,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
139547,10719 S WESTERN AVE,10719 S WESTERN AVE,Los Angeles,CA,90047,United States,33.938692,-118.309151,Type 1 (J1772),3.7,1,Shell Recharge Solutions (US),Public,Temporarily Unavailable,2024-02-20T09:46:00Z,Access: 24 hours daily,N/A,N/A,N/A
232683,BRCC - Greenfield Park - Couche-Tard,3351 Boulevard Taschereau,Greenfield Park,QC,J4V 2H7,Canada,45.4934,-73.4783,"CHAdeMO, CCS (Type 1)","50, 50",2,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
13798,11500 S. Western Ave,11500 S. Western Ave,Los Angeles,CA,90047,United States,33.92901,-118.307934,NEMA 5-20R,N/A,0,(Unknown Operator),Public,Unknown,2017-11-04T14:04:00Z,,N/A,N/A,N/A
158726,5350 San Vicente Blvd,5350 San Vicente Blvd,Los Angeles,CA,90019,United States,34.0525555,-118.3511395,Type 1 (J1772),3.7,1,flo,Public,Operational,2020-06-26T02:56:00Z,Access: 24 hours daily,N/A,N/A,N/A
293746,WILSHIRE COURT 5750 STATION 1,5750 Wilshire Blvd,Los Angeles,CA,90036,United States,34.060993,-118.354071,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
277409,Swtch Energy,50 Depot Rd,Storrs,CT,6268,United States,41.7999722,-72.3029204,Type 1 (J1772),3.7,2,SWTCH - Charge Everywhere,Public,Operational,2024-02-20T10:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
220953,NOHO WEST L4J,130 Laurel Canyon Blvd,Los Angeles,CA,91606,United States,34.18001,-118.39452,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
144876,CSSDA - École primaire La Mennais,2881 Ste-Marie,Mascouche,QC,J7K 3B8,Canada,45.749867,-73.60447,Type 1 (J1772),3.7,2,flo,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
41230,189 The Grove Dr.,189 The Grove Dr.,Los Angeles,CA,US,United States,34.07306,-118.35856,Type 1 (J1772),N/A,0,Blink Charging,N/A,Unknown,2017-11-04T14:04:00Z,,N/A,N/A,N/A
295398,5430 Rue de Contrecoeur,5430 Rue de Contrecoeur,Montréal,QC,H1K 0E7,Canada,45.613552,-73.534597,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
220963,NOHO WEST A1,6180 Laurel Canyon Blvd,Los Angeles,CA,91606,United States,34.182381,-118.395661,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:50:00Z,Access: 24 hours daily,N/A,N/A,N/A
220733,Norton-Empire,8017 Norton,West Hollywood,CA,90046,United States,34.092083,-118.365158,Type 1 (J1772),3.7,4,EVGateway,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
263565,Cégep Édouard Montpetit site 2,"150, Rue de Gentilly Est",Longueuil,QC,J4H 3M6,Canada,45.53742697,-73.4941156,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
122575,Greenlots - 12608,12337 Vanowen st,North Hollywood,CA,91605,United States,34.19402313,-118.4016724,Type 1 (J1772),3.7,1,Shell Recharge Solutions (US),Public,N/A,2020-06-26T02:57:00Z,Access: 24 hours daily,N/A,N/A,N/A
