StationID,LocationName,Address,City,State,Postcode,Country,Latitude,Longitude,PlugTypes,PowerKW,Quantity,NetworkProvider,UsageType,Status,LastVerified,Comments,UsageCost,PaymentRequired,MembershipRequired
269723,NEWARK BOARD OF WEEQUAHIC 1,306-308 Goldsmith Ave,Newark,NJ,7112,United States,40.710564,-74.220347,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T10:20:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
121842,Big Rock Pub & Indian Springs Golf Club - Tesla Destination,79940 Westward Ho Dr,Indio,CA,92201,United States,33.715419,-116.270206,Tesla (Model S/X),3.7,4,Tesla (Tesla-only charging),Public,Operational,2024-02-20T09:44:00Z,"""Decent happy hour prices and tasty food with a large selection.""; ""Music, atmosphere, food/beverage and service is top notch!""; ""Yummy drinks and pizza on the deck to end the round!""",N/A,N/A,N/A
226989,EDISON LOFTS STATION 2,33 Ashland Ave,West Orange,NJ,7052,United States,40.782283,-74.234393,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,"Access: Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am; ""This place has totally exceeded my expectations.""; ""The maintenance staff, cleaning staff, and concierge are all excellent though.""; ""It is very clean and very roomy and the people there are so nice""",N/A,N/A,N/A
111295,Ottawa Park and Ride,3347 Fallowfield Rd,Barrhaven,ON,K2J 5K9,Canada,45.297838,-75.733316,Type 1 (J1772),3.7,2,N/A,Public,N/A,2020-06-26T03:08:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
278418,Village of Warner - Village Office,box 88,Warner,AB,T0K 2L0,Canada,49.281872,-112.207034,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T10:57:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
217304,FPL EVOLUTION COCONUT CREEK 1,700 Lyons Road,Coconut Creek,FL,33063,United States,26.238314,-80.186939,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:32:00Z,"Access: 24 hours daily; ""Good vibes and great people all around; a place where all are welcome.""; ""The owners are the nicest persons there as well as the teachers.""; ""The staff, location and schedule is to notch.""",N/A,N/A,N/A
142560,PAUL MILLER BMW,1515 NJ-23,Wayne,NJ,7470,United States,40.9359572,-74.2704212,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2020-06-26T03:03:00Z,"Access: 24 hours daily; ""Great selection and variety of cars with various options and pricing.""; ""Fair price, excellent work, fast turnaround and free loaner service.""; ""Every time we bring out BMW X5 in for service our expectations are exceeded.""",N/A,N/A,N/A
119606,Sawgrass Mills Mall Garage,1780 Sawgrass Mills Cir,Sunrise,FL,33325,United States,26.148811,-80.317874,Type 1 (J1772),3.7,4,N/A,Public,Operational,2024-02-20T09:32:00Z,"Access: Mall business hours; ""Great place to shop... prices quality and variety of shops to choose from""; ""The food area is a bit small for so many people but the food is good.""; ""Large selections from eating places to discount high end name brands""",N/A,N/A,N/A
159715,MKA U.S. CAMPUS,6 Lloyd Rd,Montclair,NJ,7042,United States,40.821591,-74.227514,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
189770,South Plummer Way,South Plummer Way,Star,ID,83669,United States,43.68982385,-116.4734539,"Tesla (Model S/X), Tesla (Model S/X)","7, 7",2,(Unknown Operator),Public,Operational,2021-11-03T02:37:00Z,Error occurred,Free,N/A,N/A
293281,Cortland Deerfield Station,67 Southwest 12th Avenue,Deerfield Beach,FL,33442,United States,26.31688973,-80.12093242,Type 1 (J1772),3.7,2,Blink Charging,Public,Operational,2024-02-20T09:32:00Z,Access: Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am; No reviews found,N/A,N/A,N/A
246239,TRMC Parking Garage,640 Pearl Street,Elizabeth,NJ,7207,United States,40.659784,-74.213515,Type 1 (J1772),3.7,3,Blink Charging,Public,Operational,2024-02-20T10:19:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
119628,One Thousand Ocean,1000 S Ocean Blvd.,Boca Raton,FL,33432,United States,26.3366616,-80.0714822,Type 1 (J1772),3,2,SemaConnect,Public - Membership Required,N/A,2019-04-01T04:59:00Z,Access: MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am; No reviews found,N/A,FALSE,TRUE
73112,Vizcaya Square Shopping Center,975 North Nob Hill Road,Plantation,Florida,33324,United States,26.13419659,-80.28796256,"CHAdeMO, CCS (Type 1)","60, 60",2,eVgo Network,Public,Operational,2016-11-09T16:27:00Z,"""Very helpful staff prices of fair well organized good place to buy liquor""; ""Great place to go grocery shopping, get a latte or ice cream when finished.""; ""Drive through ATM was out of service.""",$9.95 ,N/A,N/A
269598,Lester Glenn Chevrolet Toms River,398 Rt 37,Toms River,NJ,8753,United States,39.95709,-74.168117,CCS (Type 1),50,1,EV Connect,Public,Operational,2024-02-20T10:15:00Z,"""Overall a great experience, staff was super friendly and easy to work with!""; ""Lester Glenn offers a variety of vehicles at very comparable prices!""; ""Great service, great price and hassle free purchase.""",N/A,N/A,N/A
160336,VIA Rail - Fallowfield,3347 Fallowfield Road,Barrhaven,ON,K2J 5K9,Canada,45.298972,-75.736944,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:23:00Z,"Access: 24 hours daily; ""I had to drag my luggage to the train station in -32 degree weather.""; ""Oh, I absolutely hated the parking machine.""; ""Very pleasant and comfortable small station with modern, pristine washrooms.""",N/A,N/A,N/A
232402,William Mosgrove Tower,2881 Richmond Rd,Ottawa,ON,K2B 8J5,Canada,45.35514677,-75.79791722,Type 1 (J1772),3.7,2,SWTCH - Charge Everywhere,Public - Pay At Location,Operational,2024-02-20T10:47:00Z,"Access: 24 hours daily
Public - Credit card at all times; ""Great location, friendly staff, resonable prices...spacious apartments..""; ""Convenient location with parks, groceries and shopping mall nearby.""; ""Ants in your apartment, and service calls that never get answered.""",N/A,TRUE,FALSE
294434,Lotano Speedy & Sons,1415 Hooper Avenue,Toms River,NJ,8753,United States,39.99253946,-74.17328954,Type 1 (J1772),3.7,1,Blink Charging,Public,Operational,2024-02-20T10:15:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
121239,UNIVERSE 1,1085 Ocean Ave,Lakewood Township,NJ,8701,United States,40.084509,-74.173348,Type 1 (J1772),3.7,2,ChargePoint,Public,N/A,2020-06-26T03:02:00Z,"Access: 24 hours daily; ""Very professional staff and great selection of cars to choose from.""; ""Service people cheat with customer and they charge d double price on it""; ""Service people are nice and not too pushy as I have encountered with others.""",N/A,N/A,N/A
263395,McCauley Mountain Ski & Mountain Bike Center,300 Mc Cauley Rd,Old Forge,NY,13420,United States,43.69820661,-74.96349883,Type 1 (J1772),3.7,2,SWTCH - Charge Everywhere,Public - Pay At Location,Operational,2024-02-20T10:41:00Z,"Access: 24 hours daily
Public - Credit card at all times; ""Super friendly staff, nice facilities, good trail options.""; ""Bring your own food and this place is small but cozy.""; ""People were so nice, the viwes were amazing, and the price is reasonable.""",N/A,TRUE,FALSE
8324,3650 Weston Rd,3650 Weston Rd,Davie,FL,33331,United States,26.07386,-80.36125,Type 1 (J1772),N/A,0,AeroVironment,N/A,Unknown,2017-11-04T14:03:00Z,No reviews found,N/A,N/A,N/A
231288,The Clara,225 S Linder Rd,Eagle,ID,83616,United States,43.691281,-116.415116,Type 1 (J1772),3.7,2,Blink Charging,Public,Operational,2024-02-20T10:41:00Z,"Access: 24 hours daily; ""So many amazing amenities, great location, the staff is amazing!""; ""I highly recommend checking this place out.""; ""Kudos to the management for keeping these areas clean and well maintained.""",N/A,N/A,N/A
269725,YOUR THIRD BASE YTB STATION 1,1585 Springfield Ave,Maplewood,NJ,7040,United States,40.72217,-74.256294,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:20:00Z,"Access: 24 hours daily; ""Great atmosphere and space to work and host meetings!""; ""Additionally, the location is great - close to train and restaurants.""; ""Thank you Nancy for always checking in on us and making it a great experience.""",N/A,N/A,N/A
227159,BNE MASTER FAIRFIELD #2,10 Kingsbridge Rd,Fairfield,NJ,7004,United States,40.879622,-74.268646,Type 1 (J1772),3.7,2,ChargePoint,Public,Temporarily Unavailable,2024-02-20T10:22:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
232413,Richmond Park Square,1285 Richmond Rd,Ottawa,ON,K2B 7Z4,Canada,45.3689819,-75.78554329,Type 1 (J1772),3.7,2,SWTCH - Charge Everywhere,Public - Pay At Location,Operational,2024-02-20T10:47:00Z,"Access: 24 hours daily
Public - Credit card at all times; ""Highly recommend this place for a comfortable and well-maintained home!""; ""One call to the building manager and your problem is solved.""; ""Nice place to live as well as kind and nice staff""",N/A,TRUE,FALSE
14120,Pine Belt Automotive,229 Route 37 E,Toms River,NJ,8753,United States,39.961373,-74.180868,"Type 1 (J1772), Type 1 (J1772)","3.7, N/A",2,N/A,Public - Notice Required,Operational,2024-02-20T10:15:00Z,"Access: Dealership business hours
Public - Call ahead; ""Coffee is good people pleasant and service options explained""; ""Just got an Oil change , but your service dept is always Top Notch & Friendly .""; ""I appreciate that the staff apologized for the wait.""",N/A,FALSE,FALSE
231060,Treasure Valley Subaru,5605 East Gate Blvd,Nampa,ID,83687,United States,43.600637,-116.504557,Type 1 (J1772),3.7,1,Blink Charging,Public,Operational,2024-02-20T10:39:00Z,"Access: 24 hours daily; ""I got my cars 1 year service and Ben in the service department was great.""; ""Amazing facility, staff, and customer service!""; ""Absolutely fantastic service start to finish.""",N/A,N/A,N/A
121821,Hideaway Golf Club - Tesla Destination,80-440 Hideaway Club Dr,La Quinta,CA,92253,United States,33.665933,-116.263705,Tesla (Model S/X),3.7,3,Tesla (Tesla-only charging),Public,Operational,2024-02-20T09:43:00Z,No reviews found,N/A,N/A,N/A
138212,Sunrise Town Center,3426 North University Drive,Sunrise,FL,33351,United States,26.1696327,-80.2558573,Type 1 (J1772),3.7,1,Blink Charging,Public,Temporarily Unavailable,2023-09-28T04:06:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
219937,I-10 FIESTA KIA EL3,78550 Varner Rd,Indio,CA,92203,United States,33.758214,-116.293708,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:44:00Z,"Access: 24 hours daily; ""Best customer service here, great people! Kia has nice cars omg🙌🏻❤️🚙""; ""Great service advisors, work done as promised and always on time.""; ""Best service ever, new tires and oil change 👌""",N/A,N/A,N/A
232922,RECHARGECO CHELSEA 02,1703 Rte 105,Chelsea,QC,J9B 1P4,Canada,45.597504,-75.89905,"CHAdeMO, CCS (Type 1)","50, 50",2,ChargePoint,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
227086,VERONA TOWNSHIP MUNI COURT ST1,880 Bloomfield Ave,Verona,NJ,7044,United States,40.835106,-74.25626,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
277220,ESSEX COUNTY EAGLE FIELD,"50 Grove Ave, Cedar Grove, NJ BLASI FIELD",Cedar Grove,NJ,7009,United States,40.847412,-74.23503,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
225714,Pine Belt Cadillac Of Toms River,71 Route 37 East,Toms River,NJ,8753,United States,39.963095,-74.194178,"Type 1 (J1772), CCS (Type 1)","3.7, 50",3,EV Connect,Public,Operational,2024-02-20T10:15:00Z,"""These guys are the best from salesman management finance front desk and service.""; ""The used inventory manager Budd gave me a great price on my trade in.""; ""Good people at the service desk.""",N/A,N/A,N/A
159732,"Target T1175 - Fairfield, NJ",632 US-46,Fairfield,NJ,7004,United States,40.88975,-74.26989,"Type 1 (J1772), CHAdeMO, CCS (Type 1)","7, 50, 350",5,Electrify America,Public,Operational,2024-03-08T16:32:00Z,"Access: 24 hours daily; ""Pretty good prices and a good selection of products reasonably priced.""; ""Friendly workers clean place nice area lots of parking.""; ""Great clothing, food, makeup and home selection.""",N/A,N/A,N/A
89641,Thomas Edison National Historical Park,200 Main St,West Orange,NJ,7052,United States,40.784345,-74.233886,Type 1 (J1772),3.7,4,N/A,Public,N/A,2020-06-26T03:03:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
232517,DESTINATIONPH A STATION 1,563 Chem. Vanier,Gatineau,QC,J9J 3J1,Canada,45.41846,-75.80852,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
143888,NATIONAL GRID,1 Bridge PLaza,Ogdensburg,NY,13669,United States,44.7183031,-75.4557982,Type 1 (J1772),3,2,ChargePoint,Public,Operational,2019-12-24T09:22:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
142566,Plaza 23 Station,500 Route 23 North,Pompton Plains,NJ,7444,United States,40.968719,-74.284665,"Type 1 (J1772), CHAdeMO, CCS (Type 1), CCS (Type 1)","7, 50, 150, 50",7,Electrify America,Public,Operational,2024-02-05T00:25:00Z,No reviews found,N/A,N/A,N/A
282501,JCM LIVING JCM WOODLAKE,70 Pinehurst Drive,Lakewood,NJ,8701,United States,40.085624,-74.173398,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,"Access: 24 hours daily; ""Amazing service and staff""; ""Not that bad for the neighborhood, prices are a bit expensive !""; ""My move in process was a piece of cake, I highly recommend this place""",N/A,N/A,N/A
275005,365 N OCEAN 365 N OCEAN W,900 NE 4th St,Boca Raton,FL,33432,United States,26.354069,-80.07115,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:32:00Z,"Access: 24 hours daily; ""Kitchen was nicely remodeled loved the furniture.""; ""However, it was not stocked with enough trash bags, paper towels or towels.""; ""Reservation was quick and easy, we love the place and the staff.""",N/A,N/A,N/A
293765,Warren Vista Center,57677 29 Palms Highway,Yucca Valley,CA,92284,United States,34.12496,-116.40589,"CCS (Type 1), CCS (Type 1)","350, 100",8,eVgo Network,Public,Operational,2024-03-05T21:54:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
234060,50 Museum Loop (US-LUF-866-1),50 Museum Loop,Browning,MT,59417,United States,48.55656,-113.02438,Type 1 (J1772),3.7,1,Rivian Waypoints L2 Network,Public,Operational,2024-02-20T10:55:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
283277,12728877 CANADA STATION 2,928 Woodroffe,Ottawa,ON,K2A 3T7,Canada,45.377872,-75.77545,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
121799,Airbnb - Quinta - Tesla Destination,81375 Golf View Dr,La Quinta,CA,92253,United States,33.639797,-116.243698,Unknown,3,1,Tesla (Tesla-only charging),Private - Restricted Access,N/A,2019-04-06T05:02:00Z,Access: Available for Airbnb patrons only; for Tesla use only; No reviews found,N/A,N/A,TRUE
139244,"Walgreens - Indio, CA #9080",80925 US Highway 111,Indio,CA,92201,United States,33.7068299,-116.252001,Type 1 (J1772),3.7,1,Blink Charging,Public,Operational,2024-02-20T09:44:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
282586,RUSSO E&C STATION 4,377 Crane St,City of Orange,NJ,7050,United States,40.774734,-74.234308,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
81742,Hideaway Golf Club,80-440 Hideaway Club DR,La Quinta,California,92253,United States,33.665933,-116.263705,Tesla (Model S/X),20,3,Tesla (Tesla-only charging),Public - Membership Required,Operational,2017-02-03T11:52:00Z,"General: 3 Tesla Connectors, up to 20kW.Available for customers. Please call ahead.; ""Great place with extra class thrown in for sure:)""; ""Needs better customer service/ employees.""; ""The best Mexican Cobb salad I’ve ever had""",N/A,FALSE,TRUE
81549,Home2 Suites By Hilton Middletown,600 Route 211 E,Middletown,New York,10941,United States,41.463118,-74.369714,Tesla (Model S/X),16,2,Tesla (Tesla-only charging),Public - Membership Required,Operational,2017-02-02T22:41:00Z,"General: 2 Tesla Connectors, up to 16kW.Available to the public. Self park.; ""Great value family rooms, good breakfasts and friendly staff""; ""For the price and space of the room, the accommodations were exceptional.""; ""Outstanding location with nearby (walking distance) restaurants.""",N/A,FALSE,TRUE
124786,Larson Ford,1150 Ocean Ave,Lakewood,NJ,8701,United States,40.082323,-74.172823,Type 1 (J1772),3.7,2,N/A,Private - Restricted Access,Operational,2024-02-20T10:16:00Z,"Access: Service center and customer use only; ""You need to give Larson a try … the staff and service 5 stars easy!""; ""Paid a fair price, got a good price for my truck on the trade.""; ""This place has a very family like atmosphere to it.""",N/A,N/A,TRUE
20838,Corwin Ford,5707 E Gate Blvd,Nampa,ID,83687,United States,43.600942,-116.507727,Type 1 (J1772),3.7,1,N/A,Public,Operational,2024-02-20T10:39:00Z,"Access: Dealership business hours; ""Our service advisor was helpful, listened, and responded to all inquiries.""; ""Enjoyed the treatment and just the whole experience with the staff.""; ""Great atmosphere, great people, great service!""",N/A,N/A,N/A
232563,Gatineau - Bibliothèque du Plateau,255 Rue de Bruxelles,Gatineau,QC,J9J 0G5,Canada,45.43493,-75.8003,Type 1 (J1772),3.7,1,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,"Access: 24 hours daily; ""Great and brand new place to go with your family.""; ""Good selection and pleasant staff.""; ""There's no parking directly in front (for no reason, there is lots of room).""",N/A,N/A,N/A
121819,The Madison Club - Tesla Destination,53-035 Meriwether Wy,La Quinta,CA,92253,United States,33.660694,-116.244489,Tesla (Model S/X),3.7,3,Tesla (Tesla-only charging),Public,Operational,2024-02-20T09:43:00Z,"""Nice people great employees beautiful place""; ""Great food, great service, great views""; ""The place was beatiful and I enjoyed walking around.""",N/A,N/A,N/A
110532,HVA CHARGING,1001 Wispering Way,Aberdeen,NJ,7747,United States,40.3855038,-74.2145348,Type 1 (J1772),3.7,2,ChargePoint,Public,N/A,2020-06-26T03:03:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
193492,Pompano Beach Service Plaza Florida Turnpike,65 Florida's Turnpike,Pompano Beack,FL,33069,United States,26.22679209,-80.18270339,"CHAdeMO, CCS (Type 1)","50, 120",8,FPL EVolution,Public,Operational,2024-01-17T14:48:00Z,"""Great place to charge my EV Great and friendly staff and service personnel.""; ""Great food ,good prices , helpful employees, courtious service .""; ""Typical turnpike service plaza with a fair selection of fast food.""",0.30 / kWh,N/A,N/A
232515,DESTINATIONPH A STATION 2,45 Rue de Seto,Gatineau,QC,J9J 4E8,Canada,45.417837,-75.807931,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
217328,FPL EVOLUTION BOCARATONCITY7,461 N Ocean Blvd,Boca Raton,FL,33432,United States,26.354939,-80.070101,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:32:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
239197,Hyatt Place Boca Raton/Downtown - Tesla Destination,100 E. Palmetto Park Rd,Boca Raton,FL,33432,United States,26.350456,-80.085655,Tesla (Model S/X),3.7,1,Tesla (Tesla-only charging),Public,Operational,2024-02-20T09:32:00Z,No reviews found,N/A,N/A,N/A
246230,LINDEN EV COOPER ELECTRIC,1805 Lower Rd,Linden,NJ,7036,United States,40.608334,-74.250714,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:19:00Z,"Access: 24 hours daily; ""Great service, employees and always have what I need.""; ""Great place to get electrical products and advice.""; ""Excellent work helping customers finding what they need""",N/A,N/A,N/A
294465,AATZ HOLDING LL TALL OAKS,450 Colts Neck Rd,Farmingdale,NJ,7727,United States,40.228107,-74.171867,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:17:00Z,"Access: 24 hours daily; ""Good selection of beer, lobster food truck located in parking lot.""; ""Outdoor space with heaters, dog friendly, kid friendly, valet parking.""; ""Very nice farm setting, friendly service and good beers!""",N/A,N/A,N/A
274993,Legacy at Tamarac - Building 2,6170 Rock Island Road,Tamarac,FL,33319,United States,26.19984938,-80.21950593,Type 1 (J1772),3.7,4,Blink Charging,Public,Operational,2024-02-20T09:32:00Z,"Access: 24 hours daily; ""Great communication with Senior Property Manager Ana.""; ""The office manager does nothing all at and lives at the place!!""; ""The manager was being so inconsiderate and acting like it was fine.""",N/A,N/A,N/A
120882,COACHELLAVALLEY,79050 Varner Rd,Indio,CA,92203,United States,33.7559832,-116.2857313,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:10:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
217300,Luzano Apartments,100 NW 33rd Avenue,Pompano Beach,FL,33069,United States,26.232555,-80.169224,Type 1 (J1772),3.7,2,Blink Charging,Public,Operational,2024-02-20T09:32:00Z,Access: 24 hours daily; Error occurred,N/A,N/A,N/A
263027,BUILDING B 1725 FRONT RT,333 Clermont Terrace,Union,NJ,7083,United States,40.674403,-74.250125,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:19:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
97700,The Madison Club,53-035 Meriwether Wy,La Quinta,California,92253,United States,33.660694,-116.244489,Tesla (Model S/X),16,3,Tesla (Tesla-only charging),Public - Membership Required,Operational,2018-01-21T16:25:00Z,"General: 3 Tesla Connectors, up to 16kW.Available for customers. Please call ahead.; No reviews found",N/A,FALSE,TRUE
239196,Hyatt Place - Boca Raton Hotel station location,100 East Palmetto Park Road,Boca Raton,FL,33432,United States,26.3500209,-80.086099,Type 1 (J1772),3.7,9,Blink Charging,Public,Temporarily Unavailable,2024-02-20T09:32:00Z,"Access: 24 hours daily; ""Good included breakfast, good service, good pool, good fitness center.""; ""Great location to walk to food, shopping, beach and events""; ""Uncomfortable rooms with what sounded like water dripping in the wall.""",N/A,N/A,N/A
120845,Torre Nissan,79125 Highway 111,La Quinta,CA,92253,United States,33.70693,-116.28364,"Type 1 (J1772), CHAdeMO","3.7, 50",3,N/A,Public - Notice Required,Operational,2024-02-20T09:44:00Z,"Access: Dealership business hours
Public - Call ahead; ""They check your car in a timely manner they offer you water, fruit, coffee.""; ""Great people great service great experience Look for a salesman named Joel!""; ""Service advisor Sem did an excellent job in customer service.""",N/A,FALSE,FALSE
119624,VISTA BMW,4401 W Sample Rd,Coconut Creek,FL,33073,United States,26.27413,-80.183846,Type 1 (J1772),3,4,ChargePoint,Public,N/A,2019-12-24T09:08:00Z,"Access: 24 hours daily; ""Lovely showroom, nice place to wait, super friendly staff.""; ""Vista BMW provided a wonder experience between Sales and Service for my BMW!""; ""Very bad experience high prices and manager Alex is very rude.""",N/A,N/A,N/A
227200,Donnelly Construction,557 Route 23 South,Wayne,NJ,7470,United States,40.904581,-74.258953,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T10:22:00Z,"Access: 24 hours daily; ""Great company and employees""; ""Extremely unprofessional.""; ""Love to work with them.""",N/A,N/A,N/A
159717,ANNIN LOFTS AL,141 Bloomfield Ave,Verona,NJ,7044,United States,40.82508,-74.233215,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:21:00Z,"Access: 24 hours daily; ""Highly recommended complex with impeccable service and stunning inventory.""; ""It’s new, looks nice, is in a good location and has great staff.""; ""The loft we chose is stunning, and we are so excited to call this place home.""",N/A,N/A,N/A
142798,ULSTER COUNTY,50 Center St,Ellenville,NY,12428,United States,41.7177538,-74.396401,Type 1 (J1772),3,2,ChargePoint,Public,Operational,2019-12-24T09:19:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
