StationID,LocationName,Address,City,State,Postcode,Country,Latitude,Longitude,PlugTypes,PowerKW,Quantity,NetworkProvider,UsageType,Status,LastVerified,Comments,UsageCost,PaymentRequired,MembershipRequired
144273,123 Courcelle,123 Courcelle,Montréal,QC,H4C 3B4,Canada,45.471297,-73.585517,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
144552,7085 St-Laurent,7085A St-Laurent,Montréal,QC,H2S 3E3,Canada,45.533914,-73.616473,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
220494,Caltrans Alameda Maintenance Station,1740 E 15th St,Los Angeles,CA,90021,United States,34.0238256,-118.2407656,Type 1 (J1772),3.7,2,EV Connect,Private - Restricted Access,Operational,2024-02-20T09:47:00Z,Access: Also accepts Paypal,N/A,N/A,TRUE
247310,AMHERST COLLEGE STATION 4,53 College St,Amherst,MA,1002,United States,42.372735,-72.518207,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
144586,7352 Drolet,7352A Drolet,Montréal,QC,H2R 2C4,Canada,45.538645,-73.618645,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
144119,Como Pizzeria (Delson) inc.,7 Rue Principale Sud,Delson,QC,J5B 1Z3,Canada,45.382993,-73.54206,Type 1 (J1772),3.7,2,flo,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
241137,ONE CAL PLAZA P1 07,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052376,-118.250755,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
139751,Canvas LA,138 North Beaudry Avenue,Los Angeles,CA,90012,United States,34.0598956,-118.2533475,Type 1 (J1772),3,2,SemaConnect,Public,Operational,2019-12-24T09:11:00Z,Access: MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,N/A,N/A,N/A
48920,AMHERST,4 Boltwood Ave,Amherst,MA,1002,United States,42.3753349,-72.5185427,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:20:00Z,Access: 24 hours daily,N/A,N/A,N/A
282890,Swtch Energy,30 Boltwood Ave,Amherst,MA,1002,United States,42.37472936,-72.5183568,Type 1 (J1772),3.7,7,SWTCH - Charge Everywhere,Private - Restricted Access,Operational,2024-02-20T10:31:00Z,Access: 24 hours daily,N/A,N/A,TRUE
249135,RECHARGECO CREMAZIE 02,1401 Boul Crémazie E,Montréal,QC,H2M 0B1,Canada,45.552937,-73.62553,"CHAdeMO, CCS (Type 1)","50, 50",2,ChargePoint,Public,Operational,2024-02-20T10:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
122208,DGS MAIN,320 W 4th St,Los Angeles,CA,90013,United States,34.04953,-118.24999,Type 1 (J1772),3,4,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
139752,126 N Beaudry Ave,126 N Beaurdy Ave,Los Angeles,CA,90012,United States,34.059941,-118.253619,Type 1 (J1772),3.7,1,Shell Recharge Solutions (US),Public,Operational,2023-07-11T06:14:00Z,Access: 24 hours daily,N/A,N/A,N/A
122487,Greenlots - 43009,5333 Zoo Drive,Los Angeles,CA,90027,United States,34.14993668,-118.2843323,"CHAdeMO, CCS (Type 1)","40, 40",2,Shell Recharge Solutions (US),Public,N/A,2020-06-26T02:57:00Z,Access: 24 hours daily,N/A,N/A,N/A
61750,Los Angeles Zoo,5333 Zoo Dr,Los Angeles,CA,90027,United States,34.148873,-118.283976,"Type 1 (J1772), CHAdeMO, CCS (Type 1)","3.7, 40, 40",8,N/A,Public,Operational,2024-02-20T09:50:00Z,"Date: 2018-06-18T19:32:24.247Z | User: jcodeglia | Comment: Level 3 charging out of operation. Wrapped in caution tape. Level 2 stations look operational at a glance. | Status: Failed to Charge (Equipment Not Operational) | URL: N/A, Access: 6am-11pm daily",N/A,N/A,N/A
144220,6013 Lasalle,6013 Lasalle,Verdun,QC,H4H 1M7,Canada,45.446903,-73.572695,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,Access: 24 hours daily,N/A,N/A,N/A
247312,AMHERST BOLTWOOD UL 1,51 Boltwood Walk,Amherst,MA,1002,United States,42.376522,-72.51837,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
220894,DISNEY NETWORK 1401 F 01,1401 Flower St,Glendale,CA,91201,United States,34.161327,-118.288374,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2023-12-04T03:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
291203,Cafe Dulce,1850 E 25th St,Vernon,CA,90058,United States,34.0145383,-118.2382445,"NACS / Tesla Supercharger, CCS (Type 1)","62.5, 62.5",20,ChargePoint,Public,Operational,2024-12-10T13:17:00Z,,N/A,N/A,N/A
144505,6517 Jeanne Mance,6517 Rue Jeanne-Mance,Montréal,QC,H2V 4L1,Canada,45.5278,-73.61247,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
139634,CRL Manufacturing,2100 E 38th St,Vernon,CA,90058,United States,34.007216,-118.2357663,Type 1 (J1772),3.7,2,EV Connect,Private - Restricted Access,Operational,2024-02-20T09:47:00Z,,N/A,N/A,TRUE
241146,ONE CAL PLAZA P1 04,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052583,-118.251437,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
241144,ONE CAL PLAZA P1 03,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052562,-118.251456,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
241148,ONE CAL PLAZA P5 06,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052626,-118.251507,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
241141,ONE CAL PLAZA P1 02,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052535,-118.251477,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
241139,ONE CAL PLAZA P1 01,300 S Grand Ave,Los Angeles,CA,90071,United States,34.052508,-118.251503,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
122247,GOLDRICH & KEST,123 S Figueroa St,Los Angeles,CA,90012,United States,34.057671,-118.25337,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
158764,832 Laguna Ave,832 Laguna Ave,Los Angeles,CA,90026,United States,34.073312,-118.258882,Type 1 (J1772),3.7,1,Shell Recharge Solutions (US),Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
249197,RECHARGECO CONCORDE 02,4411 Bd de la Concorde E,Laval,QC,H7C 1M4,Canada,45.604913,-73.650815,"CHAdeMO, CCS (Type 1)","50, 50",2,ChargePoint,Public,Operational,2024-02-20T10:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
139724,CIM,350 S Grand Ave,Los Angeles,CA,90071,United States,34.0512543,-118.2513623,CCS (Type 1),40,1,ChargePoint,Public,Operational,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
139726,CIM,350 S Grand,Los Angeles,CA,90013,United States,34.051557,-118.25152,Type 1 (J1772),3,6,ChargePoint,Public,Operational,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
89945,AMHERST COLLEGE,55 College Street,Amherst,MA,1002,United States,42.3728929,-72.5168849,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:20:00Z,Access: 24 hours daily,N/A,N/A,N/A
73809,Villeray-Centre Sportif Jean-Rougeau,8000 rue de Normanville,Montréal,QC,H2R 2V6,Canada,45.548532,-73.622186,Type 1 (J1772),7,1,flo,Public - Membership Required,Operational,2018-01-13T06:38:00Z,,CAD 2.50,FALSE,TRUE
122224,BROOKFIELD WEST,330 S Grand Ave,Los Angeles,CA,90071,United States,34.0532427,-118.252277,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
232798,St-André/Villeray,"7625, Rue Saint-André",Montréal,QC,H2R 2P8,Canada,45.54435,-73.6199453,Type 1 (J1772),3.7,1,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
268981,1122 Lemoyne St,1122 Lemoyne St,Los Angeles,CA,90026,United States,34.076168,-118.260166,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
144331,Westmount - Stationnement municipal Greene,1368 Av. Greene,Westmount,QC,H3Z 2B1,Canada,45.487284,-73.591454,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
229234,AMHERST PRAY STREET 1,27 Pray St,Amherst,MA,1002,United States,42.38027,-72.51818,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
249097,7010 Casgrain,7010 Casgrain,Montréal,QC,H3S 3A2,Canada,45.534812,-73.615014,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
241169,PROM TOWERS PROM TOWERS 02,123 S Figueroa St,Los Angeles,CA,90012,United States,34.057353,-118.253932,Type 1 (J1772),3.7,1,ChargePoint,Public,Temporarily Unavailable,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
160390,620 de l’Épée,620 de l’Épée,Montréal,QC,H2V 3T8,Canada,45.521536,-73.608234,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
144575,299 Jean-Talon E,299 rue Jean-Talon E,Montréal,QC,H2R 1S9,Canada,45.536993,-73.615789,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
229229,AMHERST AM. HOUSING 1,53 Kellogg Ave,Amherst,MA,1002,United States,42.377533,-72.51729,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
139707,ESSEX,610 S Main St,Los Angeles,CA,90014,United States,34.044985,-118.24995,Type 1 (J1772),3,3,ChargePoint,Public,Operational,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
220896,DISNEY NETWORK 1435 F02,1435 Flower St,Glendale,CA,91201,United States,34.162597,-118.290051,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2023-12-04T03:31:00Z,Access: 24 hours daily,N/A,N/A,N/A
122243,THE PARK DTLA,221 s. Figueroa st.,Los Angeles,CA,90012,United States,34.0568464,-118.2542755,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
144659,iA - Crémazie,1611 Boul Crémazie E,Montréal,QC,H2M 2R9,Canada,45.554323,-73.624015,Type 1 (J1772),3.7,3,flo,Public,Operational,2020-06-26T03:09:00Z,Access: 24 hours daily,N/A,N/A,N/A
263568,7500 St-Hubert,7500 St-Hubert,Montréal,QC,H2R 2N6,Canada,45.54278741,-73.61822518,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
241145,BROOKFIELD WEST WFC 355 P4 02,355 S Grand Ave,Los Angeles,CA,90071,United States,34.052572,-118.252886,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
122238,ESSEX,234 S Figueroa St,Los Angeles,CA,90012,United States,34.0554862,-118.2538892,Type 1 (J1772),3,2,ChargePoint,Public,N/A,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
144533,19 St-Zotique O,19 St-Zotique O,Montréal,QC,H2S 1N9,Canada,45.531561,-73.61254,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:26:00Z,Access: 24 hours daily,N/A,N/A,N/A
5078,BROOKFIELD WEST,333 S Hope St,Los Angeles,CA,90071,United States,34.053626,-118.253273,"Type 1 (J1772), Type 1 (J1772)","3, N/A",19,ChargePoint,Public,Unknown,2019-12-24T09:11:00Z,Access: 24 hours daily,N/A,N/A,N/A
241140,BROOKFIELD WEST WFC 355 P4 01,355 S. Grand Ave,Los Angeles,CA,90071,United States,34.052515,-118.252926,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
241142,BROOKFIELD WEST WFC 355 P3 02,355 S Grand Ave,Los Angeles,CA,90071,United States,34.052541,-118.252966,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: 24 hours daily,N/A,N/A,N/A
249139,8340 Papineau,8340 Avenue Papineau,Montréal,QC,H2M 2R5,Canada,45.555275,-73.624298,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:27:00Z,Access: 24 hours daily,N/A,N/A,N/A
229263,UMASS AMHERST UMASS OH LOT49L,Orchard Hill Way,Amherst,MA,1003,United States,42.392786,-72.519908,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:32:00Z,Access: 24 hours daily,N/A,N/A,N/A
79870,Baron's Cove,31 W Water St,Sag Harbor,New York,11963,United States,41.00035,-72.301059,Tesla (Model S/X),8,1,Tesla (Tesla-only charging),"Private - For Staff, Visitors or Customers",Operational,2017-06-09T14:37:00Z,"General: 1 Tesla Connector, up to 8kW.Available for patrons only. Please see front desk.",Free,FALSE,FALSE
241136,BROOKFIELD WEST WFC 355 P1 02,355 S Grand Ave,Los Angeles,CA,90071,United States,34.052289,-118.252948,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,N/A,N/A,N/A
241135,BROOKFIELD WEST WFC 355 P1 03,355 S Grand Ave,Los Angeles,CA,90071,United States,34.052263,-118.252972,Type 1 (J1772),3.7,1,ChargePoint,Public,Operational,2024-02-20T09:48:00Z,Access: Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,N/A,N/A,N/A
263538,1185 Hickson,1185 Hickson,Montréal,QC,H4G 2L3,Canada,45.46551135,-73.57953322,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,Access: 24 hours daily,N/A,N/A,N/A
158772,2044 Reservoir St,2044 Reservoir St,Los Angeles,CA,90026,United States,34.07873,-118.262088,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T09:49:00Z,Access: 24 hours daily,N/A,N/A,N/A
232652,810 Agnès,810 Agnès,Montréal,QC,H4C 2P8,Canada,45.479816,-73.58644,Type 1 (J1772),3.7,4,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
248909,Ville de Montréal,4501 Bannatyme,Montréal,QC,H4G 1E3,Canada,45.459419,-73.576355,Type 1 (J1772),3.7,2,N/A,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily; Electric Circuit card,N/A,N/A,N/A
144233,623 Woodland,623 Woodland,Montréal,QC,H4H 1K6,Canada,45.45263,-73.572932,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,Access: 24 hours daily,N/A,N/A,N/A
144254,SQI - 1035 rue Galt,1035 rue Galt,Verdun,QC,H4G 2R1,Canada,45.462924,-73.57798,Type 1 (J1772),3.7,1,flo,Public,Operational,2024-02-20T10:47:00Z,Access: 24 hours daily,N/A,N/A,N/A
248915,1150 Galt,1150 Galt,Montréal,QC,H4G 2P9,Canada,45.462315,-73.577675,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,Access: 24 hours daily,N/A,N/A,N/A
144255,1105 De L'église,1105 De L'église,Montréal,QC,H4G 2N8,Canada,45.463222,-73.578012,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:24:00Z,Access: 24 hours daily,N/A,N/A,N/A
144291,4039 Notre-Dame,4039 Rue Notre-Dame Ouest,Montréal,QC,H4C 2S1,Canada,45.477515,-73.584979,Type 1 (J1772),3.7,2,Circuit Electrique,Public,Operational,2023-07-12T09:25:00Z,Access: 24 hours daily,N/A,N/A,N/A
82256,Golf le Mirage,3737 Chemin Martin,Terrebonne,Québec,J6X 0B2,Canada,45.74431,-73.720322,Tesla (Model S/X),16,3,Tesla (Tesla-only charging),Public - Membership Required,Operational,2017-02-03T15:19:00Z,"General: 3 Tesla Connectors, up to 16kW.Available to the public. Please see valet.",N/A,FALSE,TRUE
