StationID,LocationName,Address,City,State,Postcode,Country,Latitude,Longitude,PlugTypes,PowerKW,Quantity,NetworkProvider,UsageType,Status,LastVerified,Comments,UsageCost,PaymentRequired,MembershipRequired
141796,SHA - Hartford County,1400 Belcamp Road,Belcamp,MD,21017,United States,39.483421,-76.247386,Type 1 (J1772),3.7,2,SemaConnect,Public,Operational,2020-06-26T03:01:00Z,Access: MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am; No reviews found,N/A,N/A,N/A
231695,PUBLIC CHARGING BATAWA COMM CTR,81 Plant St,Quinte West,ON,K0K 1E0,Canada,44.17099,-77.594165,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:43:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
225959,Presbyterian Senior Living - The Long Community at Highland,600 E Roseville Rd,Lancaster,PA,17601,United States,40.07330693,-76.29619626,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,"Access: 24 hours daily; for guest use only; ""Staff is so friendly, you'll get to feel like their all family!!!""; ""He is even allowed to have small pets!""; ""Solid choice for later in life""",N/A,N/A,N/A
113137,Sheetz,2511 New Berwick Hwy, Bloomsburg,PA,17815,United States,41.01234257,-76.4115448,"CHAdeMO, CCS (Type 1), CCS (Type 1)","50, 350, 150",5,Electrify America,Public,Operational,2024-03-08T14:25:00Z,"Access: 24 hours daily; ""Good selection and service, EV charger is just too expensive.""; ""Great place to charge the car, clean the windshield and grab a bite to eat""; ""I had a 45 minute wait for chicken fingers, fries, and a milkshake.""",N/A,N/A,N/A
245996,HIGH ASSOCIATES BUILDING 89,1869 Charter Ln,Lancaster,PA,17601,United States,40.053469,-76.251719,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
282023,Rivers Casino Portsmouth,3700 Victory Blvd,Portsmouth,VA,23701,United States,36.8092064,-76.3513034,Type 1 (J1772),3.7,8,AmpUp,Public,Operational,2024-02-20T09:58:00Z,"Access: Contact site for information; ""Great atmosphere, food was very good, service was top shelf.""; ""Bring back chicken and rice soup, fish as an entree, little burgers.""; ""Good space, enough bathrooms, seats were comfy, aisle good.""",N/A,N/A,N/A
262247,Daniel's Really Good Fresh Jerky - RIVIAN ONLY,1349 W. Main Street,Quartzsite,AZ,85346,United States,33.6611582,-114.2388409,CCS (Type 1),200,6,Rivian Adventure Network,Private - Restricted Access,Operational,2024-05-13T14:37:00Z,"Access: 24 hours daily; for Rivian use only; ""Lots of variety in jerky, candy, dried fruits, honey, hot sauces.""; ""Friendly staff, great selection of hot sauce, candy buckets and drinks.""; ""Friendly service, lots of samples of their yummy jerky....so many flavors!""",N/A,N/A,TRUE
226102,The Apartments at Lititz Springs,100/200 Klein St,Lititz,PA,17543,United States,40.15882,-76.308354,Type 1 (J1772),3.7,4,EV Connect,Public,Operational,2024-02-20T10:16:00Z,"""Management and maintenance have both been quick to respond to inquiries.""; ""They are within walking distance to the town and they overlook the park.""; ""The apartments are clean and staff is very friendly.""",N/A,N/A,N/A
225879,Auto Tech Lancaster,620 E Mifflin St,Lancaster,PA,17602,United States,40.038581,-76.292318,Type 1 (J1772),3.7,2,EV Connect,Private - Restricted Access,Operational,2024-02-20T10:15:00Z,"Access: 24 hours daily; ""I was new to the area, so I was a bit skeptical taking my car to a new mechanic.""; ""Upon picking up the car, I realized my hood no longer shut at all….""; ""Gave me good service, they were on time.""",N/A,N/A,TRUE
222547,BASEMENT #1 BASEP4,Coast Guard Dr,Portsmouth,VA,23703,United States,36.881817,-76.353119,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2023-07-12T08:26:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
221979,RSC SOUTH PARKG NVSC ST4,1300 Nevada State Drive,Henderson,NV,89002,United States,35.981747,-114.935964,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:56:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
74394,La Quinta Inn and Suites - Tesla,4115 US 27 S,Sebring,FL,33870,United States,27.4604899,-81.4313679,Tesla (Model S/X),16,1,Tesla (Tesla-only charging),Public,Operational,2017-01-26T04:32:00Z,Access: 24 hours daily; for Tesla use only; for guest use only; see front desk for access; No reviews found,Free,N/A,N/A
247569,HWS COLLEGES MEDBERY LOT,311 Pulteney St,Geneva,NY,14456,United States,42.86009,-76.984375,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:35:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
234030,EV Connect - Timmins Garage Chevrolet,1395 Riverside Drive,Timmins,ON,P4R 1A6,Canada,48.471919,-81.377736,"CCS (Type 1), Type 1 (J1772)","50, 20",5,EV Connect,Public - Membership Required,Operational,2024-10-13T09:20:00Z,General: The chargers at this GM dealership are also accessible to non-GM EVs. Mobile app (EV Connect Canada) required for payment. RFID card available for members. No credit card reader at the charger. AC chargers: 2 EV Connect and 3 FLO (see the separate FLO marker on the map).; No reviews found,"$20.00/hr (DCFC), $3.00/hr (L2)",FALSE,TRUE
102693,Belmond the Inn at Perry Cabin,308 Watkins Lane,St  Michaels,MD,21663,United States,38.790252,-76.2214708,Type 1 (J1772),3,4,SemaConnect,Public,N/A,2019-04-06T05:04:00Z,"Access: MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified; ""Service is 5 star, location is excellent, dining was worth the money.""; ""Beautiful grounds, rooms, food, pool, spa, staff, everything was superb!""; ""I had the Cobb salad and my friend and a burger and fries, with an IPA beer.""",N/A,N/A,N/A
245989,HIGH ASSOCIATES BUILDING 153,1861 Charter Ln,Lancaster,PA,17601,United States,40.051484,-76.250869,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
93986,Old Brick Inn,401 S Talbot St,St. Michaels,Maryland,21663,United States,38.7838128,-76.2234717,Tesla (Model S/X),16,1,Tesla (Tesla-only charging),Public - Membership Required,Operational,2017-10-14T05:33:00Z,"General: 1 Tesla Connector, up to 16kW.Available for customers. Please see front desk.; No reviews found",N/A,FALSE,TRUE
295440,Pilot Travel Center - Tesla Supercharger,1000 Grizzly Trail,Butte,MT,59701,United States,46.0052431,-112.6108053,NACS / Tesla Supercharger,250,8,Tesla (including non-tesla),Public,Operational,2024-05-05T12:29:00Z,"Access: 24 hours daily; for Tesla use only
Public - Credit card at all times; ""Nearby food (McDonald's and Subway) and a gas station.""; ""Variety of amenities to grab something from while you're charging.""; ""Fast charging, not crowded, long handled windshield squeegees with fluid.""",N/A,N/A,N/A
276589,"Grasonville, MD - Hissey Road",101 Hissey Rd,Grasonville,MD,21638,United States,38.965566,-76.194145,NACS / Tesla Supercharger,250,8,Tesla (Tesla-only charging),Public,Operational,2023-11-20T03:22:00Z,"General: 8 Superchargers, available 24/7, up to 250kW, Access: Located at Wawa; No reviews found",N/A,N/A,N/A
143340,Town Barns at 32 White Springs Rd.,32 White Springs Rd.,Geneva,NY,14456,United States,42.856448,-77.000104,Type 1 (J1772),3.7,2,EV Connect,Public,Operational,2024-02-20T10:35:00Z,"""Breakfast was nice with bagels, muffins, cereals... and coffee.""; ""Drinking glasses, coffee mugs, coffee maker and pillows were all dirty.""; ""Interesting toilet up stairs with sink & shower on room level!""",N/A,N/A,N/A
275602,"Quartzsite, AZ - Main Event Lane",350-370 Main Event Ln,Quartzsite,AZ,85346,United States,33.66288,-114.240091,NACS / Tesla Supercharger,250,84,Tesla (Tesla-only charging),Public - Pay At Location,Operational,2023-11-23T03:38:00Z,"General: 84 Superchargers, available 24/7, up to 250kW; No reviews found",N/A,TRUE,FALSE
227306,Scott Town Center,1000 Scott Town Center,Bloomsburg,PA,17815,United States,41.006641,-76.4350545,Type 1 (J1772),3.7,2,PEA Volta,Public,Operational,2024-02-20T10:22:00Z,Access: Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm; No reviews found,N/A,N/A,N/A
105763,LPA EAST VINE ST 2,25 East Vine St,Lancaster,PA,17602,United States,40.037025,-76.304319,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:15:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
159528,Greenlots - 182147,2504 Willow St Pike,Lancaster,PA,17602,United States,39.991797,-76.285885,Type 1 (J1772),3.7,2,Shell Recharge Solutions (US),Public,Operational,2020-06-26T03:02:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
10507,1862 Charter Lane,1862 Charter Lane,Lancaster,PA,17602,United States,40.0528707,-76.2508423,Type 1 (J1772),N/A,0,(Unknown Operator),Public,Unknown,2017-11-04T14:04:00Z,No reviews found,N/A,N/A,N/A
276939,Building M,210 Orr Drive,Willow Street,PA,17584,United States,39.9513835,-76.2652909,Type 1 (J1772),3.7,4,Blink Charging,Public,Operational,2024-02-20T10:15:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
226100,"The Wilbur, Lititz (Tapestry by Hilton)",50 N Broad St,Lititz,PA,17543,United States,40.1587,-76.3077,Type 1 (J1772),3.7,2,EV Connect,Public,Operational,2024-02-20T10:16:00Z,"""Staff friendly, bed comfy, bathroom well appointed.""; ""Good quality in the rooms, wonderful environment and dedicated service""; ""Great room and amenities and a perfect location in the town.""",N/A,N/A,N/A
293292,7Charge - Punta Gorda,26920 Jones Loop Rd,Punta Gorda,FL,33982,United States,26.89558,-81.99605,"CHAdeMO, CCS (Type 1)","180, 180",4,7-Charge (7-Eleven),Public,Operational,2024-03-22T13:07:00Z,"Access: 24 hours daily; ""Excellent service and beautiful location""; ""They had a number of snack options, drinks, bakery and hot grab and go food.""; ""Spent 50$ on gas to find out no restrooms .""",N/A,N/A,N/A
293964,RSC SOUTH PARKG NVSC ST5,1300 Nevada State Drive,Henderson,NV,89002,United States,35.982044,-114.936468,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T09:56:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
225905,STADIUM ROW STATION 1,190 W Ross St,Lancaster,PA,17603,United States,40.049764,-76.312575,Type 1 (J1772),3.7,2,ChargePoint,Public,Temporarily Unavailable,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
245993,HIGH ASSOCIATES BUILDING 155,1858 Charter Ln,Lancaster,PA,17601,United States,40.052,-76.249497,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
106541,"Henderson, NV Supercharger",2800 S Boulder Hwy,Henderson,NV,89002-9346,United States,35.970888,-114.910711,NACS / Tesla Supercharger,150,12,Tesla (Tesla-only charging),Public,Operational,2023-11-23T14:32:00Z,"General: Charging12 Superchargers, available 24/7, up to 120kW; ""Great location and available bathrooms/food/casino.""; ""Nice place to charge, casino is a good place to eat or drink while charging.""; ""The Bullet Train good food with friendly service.""",$0.24/min >=60kW; $0.12/min <60kW; other tariffs for older cars,N/A,N/A
263440,Tesla/NACS Supercharger - Trenton,33 Monogram Pl,Trenton,ON,K8V 5P8,Canada,44.130278,-77.579975,NACS / Tesla Supercharger,250,12,Tesla (including non-tesla),Public - Membership Required,Operational,2024-09-28T08:11:00Z,"General: Supercharger open to non-Tesla EVs covered by NACS agreement. NACS adapter required for EVs with CCS1 charging port. Tesla account and mobile app (Tesla) required for payment (pay-per-use). No credit card reader at the charger., Access: 24 hours daily; ""Lots of fast food options and bathrooms within those facilities.""; ""Close to Hwy, surrendered by Burger King, Tim’s, Big M, Starbucks.""; ""Every visit has been a positive experience.""","Average $0.60/kWh (Tesla), $0.90/kWh (non-Tesla). Rates are frequently adjusted based on demand. For up-to-date information see Tesla mobile app.",FALSE,TRUE
225573,CONOWINGO DAM MUDDY RUN LOWER,172 Bethesda Church Rd W,Holtwood,PA,17532,United States,39.844733,-76.284794,Type 1 (J1772),3.7,2,ChargePoint,Public,Temporarily Unavailable,2024-02-20T10:14:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
249930,FLO - Timmins Garage,1395 Riverside Drive,Timmins,ON,P4R 1A6,Canada,48.472224,-81.376749,Type 1 (J1772),17,3,flo,Public - Membership Required,Operational,2024-01-03T09:21:00Z,Access: 24 hours daily; No reviews found,$2.00/hr,FALSE,TRUE
226112,PC673/PC674,1050 N Broad St,St. Lititz,PA,17543,United States,40.165759,-76.308266,Type 1 (J1772),3.7,2,EV Connect,Private - Restricted Access,Operational,2024-02-20T10:17:00Z,No reviews found,N/A,N/A,TRUE
140613,Oozlefinch Brewery,81 Patch Rd,Fort Monroe,VA,23651,United States,37.00916,-76.304031,Tesla (Model S/X),3.7,2,N/A,Private - Restricted Access,Planned For Future Date,2020-06-26T02:59:00Z,"General: Planned for future date. Not Operational., Access: 24 hours daily; No reviews found",N/A,N/A,TRUE
160013,Village of Burdett,4125 State Route 79,Burdette,NY,14818,United States,42.422401,-76.833884,Type 1 (J1772),3.7,2,EV Connect,Public,Operational,2024-02-20T10:32:00Z,No reviews found,N/A,N/A,N/A
222463,Bay Diesel & Generator Chesapeake,3736 Cook Blvd,Chesapeake,VA,23323,United States,36.784827,-76.369096,Type 1 (J1772),3.7,1,N/A,Public,Operational,2024-02-20T09:58:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
261940,Brevard Medical City,6619 N. Wickham Rd,Melbourne,FL,32940,United States,28.2201699,-80.6752153,Type 1 (J1772),3.7,1,Blink Charging,Public,Operational,2024-02-20T09:33:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
241684,Wagon Wheel - Tesla Supercharger,2410 West Broadway Street,Needles,CA,92363,United States,34.850929,-114.62288,NACS / Tesla Supercharger,250,12,Tesla (including non-tesla),Public,Operational,2024-05-13T15:52:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
248418,Traynor Family Vineyard - Tesla Destination,1774 Danforth Rd,Hillier,ON,K0K 2J0,Canada,43.971754,-77.442215,Tesla (Model S/X),3.7,3,Tesla (Tesla-only charging),Public,Operational,2024-02-20T10:42:00Z,"""Such a fun atmosphere, funky cool wines and awesome service!""; ""Stopped in on our bikes, did a tasting and ate some yummy tacos.""; ""The wine were goog, prices were cheap and People were passionate and kind.""",N/A,N/A,N/A
226840,FCI Schuylkill,Interstate 81 & 901 W,Minersville,PA,17954,United States,40.732722,-76.343973,NEMA 5-15R,1.9,1,N/A,Private - Restricted Access,Operational,2024-02-20T10:20:00Z,Access: Fueling equipment located in a secure area with no public access; No reviews found,N/A,N/A,TRUE
245994,HIGH ASSOCIATES HIGH BLDG 37,1853 William Penn Way,Lancaster,PA,17601,United States,40.0529,-76.248712,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
155633,Myerstown Borough EV Charging Station,6 East Main Avenue,Myerstown,Pennsylvania,17067,United States,40.3753633,-76.30309533,Type 1 (J1772),7.2,2,ChargePoint,Public,Operational,2020-04-20T18:58:00Z,No reviews found,$1.00/hour,N/A,N/A
20514,Quartzsite Supercharger,1451 West Main Street,Quartzsite,AZ,85346,United States,33.660784,-114.241801,"NACS / Tesla Supercharger, NACS / Tesla Supercharger","250, 150",36,Tesla (Tesla-only charging),Public,Operational,2023-11-13T11:36:00Z,"General: 24 hrs/day, Access: From I-10 East:  Take exit 17 for US-95 toward AZ-95/Yuma/Parker,  Turn left onto I-10BUS/US-95 S,  Take the 2nd left onto W Main St.  /  From I-10 West:  Take exit 17 toward Quartzsite,  Turn right onto I-10BUS/US-95 S,  Take the 1st left onto W Main St.; No reviews found",$0.22/min >=60kW; $0.11/min <60kW; other tariffs for older cars,N/A,N/A
111123,Traynor Family Vineyard,1774 Danforth Rd,Hillier,ON,K0K 2J0,Canada,43.971271,-77.441837,Type 1 (J1772),3,1,N/A,Public,N/A,2019-12-24T09:22:00Z,"Access: 24 hours daily; for guest use only; see front desk for access; ""Such a fun atmosphere, funky cool wines and awesome service!""; ""Stopped in on our bikes, did a tasting and ate some yummy tacos.""; ""The wine were goog, prices were cheap and People were passionate and kind.""",N/A,N/A,N/A
225892,F&M CHARGEPOINT F&M 2,800 Buchanan Ave,Lancaster,PA,17603,United States,40.043134,-76.320269,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
225956,LONG COMMUNITY1 HIGHLAND,329 Eden Rd,Lancaster,PA,17601,United States,40.072374,-76.297333,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
225915,HIGH ASSOCIATES BUILDING 45,1850 William Penn Way,Lancaster,PA,17601,United States,40.053521,-76.247529,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:16:00Z,Access: 24 hours daily; No reviews found,N/A,N/A,N/A
105767,Whole Foods - Lancaster,1563 Fruitville Pike,Lancaster,PA,17601,United States,40.06629,-76.314141,Type 1 (J1772),3.7,2,Blink Charging,Public,N/A,2020-06-26T03:02:00Z,Access: MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours; No reviews found,N/A,N/A,N/A
105766,LPA DUKE ST FL G,150 N Duke St,Lancaster,PA,17602,United States,40.041063,-76.304426,Type 1 (J1772),3.7,2,ChargePoint,Public,Operational,2024-02-20T10:15:00Z,"Access: 24 hours daily; ""Easy to use parking garage if you need quick and easy city parking.""; ""Car repairs are fast with nice prices!!""; ""Place is rundown and the stairwells are filthy dirty.""",N/A,N/A,N/A
159144,Alamo Charging Stations,37 US-93,Alamo,NV,89001,United States,37.363998,-115.15999,"CHAdeMO, CCS (Type 1)","50, 50",4,Shell Recharge Solutions (US),Public,Operational,2024-05-13T11:59:00Z,"Access: 24 hours daily; ""Convenience store nearby for snacks.""; ""The WiFi service is not supportive.""; ""This place is horrible.""",N/A,N/A,N/A
159235,"Smith Point Marina, Inc",989 Smith Point Rd,Reedville,VA,22539,United States,37.88372527,-76.25122568,"NEMA 14-50, Type 1 (J1772)","1.9, 3.7",3,N/A,Public,Operational,2024-02-20T10:02:00Z,"Access: M-F 7:30am - 4:30pm; by appointment at all other times; Drivers must bring their own J1772 cordset for Level 1 charging; ""There is a rest room, service area, picnic area and marina store.""; ""Great people and wonderful service.""; ""Great docking facilities and staff""",N/A,N/A,N/A
158274,Addison Pointe Apartments,3515 Delaney Drive,Melbourne,FL,32935,United States,28.160372,-80.673946,Type 1 (J1772),3.7,1,Blink Charging,Public,Operational,2020-06-26T02:52:00Z,"Access: MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours; ""The rest of the staff is super friendly as well!""; ""Everything from the location to the people that work here are the best.""; ""The pool is a great place to hangout and bbq with friends.""",N/A,N/A,N/A
142612,Wells Rural Electric Co,1451 Humboldt Ave,Wells,NV,89835,United States,41.1137252,-114.9723635,Type 1 (J1772),3.7,1,EV Connect,Private - Restricted Access,Operational,2024-02-20T10:23:00Z,No reviews found,N/A,N/A,TRUE
